"TaxID","Coeff","pval","padj","Sig","signLog10pval","Name"
"2683262",-2.02784605706739,0.000492655911229006,0.197934790937909,FALSE,-3.30745630187509,NA
"29488",-1.36612110157129,0.000500311846371438,0.197934790937909,FALSE,-3.30075921378092,"Photorhabdus luminescens"
"1277687",-1.20589867883954,0.000508542434007929,0.197934790937909,FALSE,-3.29367280264961,"Pseudozyma flocculosa PF-1"
"518897",-1.24245839943732,0.000517138959888669,0.197934790937909,FALSE,-3.28639274239174,NA
"12242",-1.91816410961022,0.000525609053882758,0.197934790937909,FALSE,-3.27933716244094,"Tobacco mosaic virus"
"1434046",-1.4919984533388,0.000532587296559247,0.197934790937909,FALSE,-3.27360919670297,"Sphingorhabdus"
"5498",-1.99552054886798,0.000533610829327318,0.197934790937909,FALSE,-3.27277536524336,"Cladosporium"
"34451",-1.23321354888962,0.000535448701971203,0.197934790937909,FALSE,-3.27128212990773,"Cortinarius"
"189426",-1.22124589096348,0.000548175464792259,0.199569091939824,FALSE,-3.26108040649041,NA
"2048282",-1.20179676183425,0.000568339264603236,0.200309804190866,FALSE,-3.24539233900813,NA
"1299270",-2.35996248876729,0.000591065851600881,0.200309804190866,FALSE,-3.22836413097374,"Wallemia ichthyophaga EXF-994"
"2306993",-1.11730029888018,0.000601051931836572,0.200309804190866,FALSE,-3.22108800264669,"Sinirhodobacter populi"
"904715",-1.31856701281593,0.000610858495641299,0.200309804190866,FALSE,-3.21405938170429,"Sphingomonas jejuensis"
"4753",-1.53952242061768,0.000621199954271437,0.200309804190866,FALSE,-3.20676858491332,"Pneumocystis"
"1471398",-1.88562205218321,0.000625643726028651,0.200309804190866,FALSE,-3.20367290619287,"Prolixibacteraceae"
"63399",-1.36709745652959,0.000625946335609086,0.200309804190866,FALSE,-3.20346289865519,"Arthroderma"
"758826",-1.21026831052571,0.00062594666357352,0.200309804190866,FALSE,-3.20346267110676,"Acidovorax radicis"
"290878",-1.16046726008298,0.000638686388720693,0.200309804190866,FALSE,-3.19471233915199,NA
"1241978",-1.39902216373591,0.000641029852910392,0.200309804190866,FALSE,-3.19312174481448,"Chryseobacterium bernardetii"
"1351",-1.49274063698231,0.000648203162967566,0.200309804190866,FALSE,-3.18828885411836,"Enterococcus faecalis"
"2812563",-1.02208212477216,0.000650248240672864,0.200309804190866,FALSE,-3.186920814168,"Longitalea luteola"
"36048",-1.7632978166933,0.000665768449379115,0.20169777204632,FALSE,-3.176676789812,"Tuber"
"29574",-1.13319441914799,0.000677247366781584,0.20169777204632,FALSE,-3.16925267488018,"Taylorella"
"1069680",-1.23194868661931,0.000683630415633014,0.20169777204632,FALSE,-3.16517862317815,"Pneumocystis murina B123"
"2220073",-1.30400833351682,0.000688331001656328,0.20169777204632,FALSE,-3.16220266986938,"Bdellovibrio sp. NC01"
"146922",-1.38227214240051,0.000704048693802102,0.203817855598517,FALSE,-3.15239730290585,"Streptomyces griseofuscus"
"1148166",-1.04189864453846,0.000735858473358995,0.209894192345552,FALSE,-3.13320570488739,"Fomitiporia cupressicola"
"5185",-1.8274067411592,0.000743889314977468,0.209894192345552,FALSE,-3.1284916793339,"Pezizales"
"122368",-1.74537009173656,0.000764516182252157,0.209894192345552,FALSE,-3.11661331759183,"Cercospora beticola"
"357029",-1.05029558026176,0.000776608025096518,0.209894192345552,FALSE,-3.10979812597497,NA
"393310",-1.96887858791911,0.000792737332727653,0.209894192345552,FALSE,-3.10087068890407,NA
"4897",-1.4070529854264,0.000793421282370435,0.209894192345552,FALSE,-3.10049615438862,"Schizosaccharomyces japonicus"
"2483812",-1.03145621772682,0.000801223888624653,0.209894192345552,FALSE,-3.09624611062259,"Xinfangfangia humi"
"2135485",-1.11725367629998,0.00080173015460977,0.209894192345552,FALSE,-3.09597178144647,"Sphingomonas sp. CF311"
"2784389",-1.43854739499923,0.000803656804386164,0.209894192345552,FALSE,-3.09492937386558,"Massilia rhizosphaerae"
"1608884",-1.01954991771223,0.00084407248237354,0.210311404409744,FALSE,-3.07362025794395,NA
"5619",-1.30744635995407,0.00084960627009297,0.210311404409744,FALSE,-3.07078229115817,"Cryptococcus wingfieldii"
"34065",-1.00963454663773,0.000850458959502683,0.210311404409744,FALSE,-3.07034663924315,"Pseudomonas amygdali pv. mori"
"280754",-1.40401931793272,0.000850667562819339,0.210311404409744,FALSE,-3.07024012715413,NA
"2026557",-1.33952569626603,0.000876863886424286,0.210311404409744,FALSE,-3.0570678159414,NA
"656061",-1.72323170966646,0.000880634023601125,0.210311404409744,FALSE,-3.05520453943432,NA
"2815722",-1.28694836440552,0.00089037745875356,0.210311404409744,FALSE,-3.05042584335311,"Nocardia noduli"
"1415778",-1.24366398797768,0.000891403741710277,0.210311404409744,FALSE,-3.04992554727394,"Porticoccus hydrocarbonoclasticus MCTG13d"
"296",-1.22502663930975,0.000901003463289227,0.210311404409744,FALSE,-3.04527353967076,"Pseudomonas fragi"
"42660",-1.44784930433009,0.000915005221944565,0.210311404409744,FALSE,-3.03857642740324,"Udeniomyces puniceus"
"85336",-1.4984057941884,0.000918593382773742,0.210311404409744,FALSE,-3.03687668741276,"Rothia nasimurium"
"301207",-1.73702804288317,0.000923630325221251,0.210311404409744,FALSE,-3.03450181648673,NA
"963",-1.82371814595751,0.000939675926152273,0.210311404409744,FALSE,-3.02702189932657,"Herbaspirillum"
"152180",-1.64831303269824,0.000945207681174141,0.210311404409744,FALSE,-3.02447275775699,"Ahrensia"
"438",-1.15479819718194,0.00095308000305963,0.210311404409744,FALSE,-3.02087064245819,"Acetobacter pasteurianus"
"1200939",-1.1159697699157,0.000970313183823434,0.210311404409744,FALSE,-3.0130880677403,"Pseudocercospora rhamnellae"
"2640570",-1.25319788234587,0.000973780919146463,0.210311404409744,FALSE,-3.01153873953606,NA
"1729892",-1.0754328883484,0.000975995198833494,0.210311404409744,FALSE,-3.01055231873213,NA
"2720078",-1.23971893904029,0.000984513708928802,0.210311404409744,FALSE,-3.0067782321204,NA
"2815305",-1.28236226506641,0.000992030206357811,0.210311404409744,FALSE,-3.00347510379865,"Staphylococcus intermedius group"
"1844116",-1.00417066377202,0.000995409832251867,0.210311404409744,FALSE,-3.00199807378725,"Brevibacillus dissolubilis"
"1775688",-1.11371198384174,0.00101083321206712,0.210311404409744,FALSE,-2.99532049728187,NA
"1991",-1.45685054542273,0.00101216581165108,0.210311404409744,FALSE,-2.99474833612626,"Actinomadura cremea"
"1195236",-1.16401408031731,0.00102671492665611,0.210311404409744,FALSE,-2.98855012404274,"Ruminiclostridium cellobioparum subsp. termitidis CT1112"
"2637084",-1.1195509379704,0.00103208186665509,0.210311404409744,FALSE,-2.98628585229562,NA
"55170",-1.70999642363954,0.0010328261078887,0.210311404409744,FALSE,-2.98597279246057,"Didymella"
"54007",-1.52070274041141,0.00105806379478662,0.213639973622965,FALSE,-2.9754881462058,"Anaerococcus octavius"
"481719",3.12712353805137,0.00106961287683409,0.214172151704745,FALSE,2.97077337733889,NA
"1689272",-1.25825389553481,0.00108511474828303,0.215480472493757,FALSE,-2.96452433378679,"Vitreoscilla massiliensis"
"300275",-1.23793521165805,0.00111027477038807,0.218669526089217,FALSE,-2.95456952887453,NA
"1241326",-1.41517615958354,0.00113108894369273,0.219159851491216,FALSE,-2.94650324278794,"Rhizomicrobium"
"888059",-1.14673360968528,0.00113716331942432,0.219159851491216,FALSE,-2.94417715744847,"Capnocytophaga sp. oral taxon 338 str. F0234"
"1236218",-1.12222632473654,0.00116951586036514,0.219159851491216,FALSE,-2.93199388413926,"Melghirimyces"
"2489212",-1.18725838244019,0.00116953659503753,0.219159851491216,FALSE,-2.9319861844797,"Microbacterium sp. RG1"
"2820268",-1.20714288957263,0.00117230657320424,0.219159851491216,FALSE,-2.93095879988783,"Sagittula salina"
"424800",-1.48980737072722,0.0011736489442688,0.219159851491216,FALSE,-2.93046178755721,NA
"690256",-1.2786953036993,0.00118083641982235,0.219159851491216,FALSE,-2.92781026063286,NA
"401562",-1.05457308641021,0.00119598305190844,0.219159851491216,FALSE,-2.92227497462419,NA
"1690247",-1.12711590344275,0.00120608378438029,0.219159851491216,FALSE,-2.91862252152412,"Pseudomonas sp. RIT-PI-q"
"1892263",-1.478215598856,0.00120919686763461,0.219159851491216,FALSE,-2.91750298651139,"Hapalosiphonaceae"
"1851",-1.48118056734771,0.00122747100695787,0.219159851491216,FALSE,-2.91098875718212,"Saccharomonospora"
"452563",-1.88025039978136,0.00122969099783168,0.219159851491216,FALSE,-2.91020400628102,NA
"57494",-2.08489008312584,0.00123335172758309,0.219159851491216,FALSE,-2.90891305352164,"Nesterenkonia"
"1472378",-1.04689237149124,0.00124063966544365,0.219159851491216,FALSE,-2.90635433778663,"Ensifer glycinis"
"334542",-1.41959614930433,0.00125296496392463,0.219159851491216,FALSE,-2.90206107281027,NA
"2528642",-1.38411288831679,0.00125870066196886,0.219159851491216,FALSE,-2.90007753940128,"Lichenihabitans psoromatis"
"74035",-1.295107092516,0.00128449413290781,0.221512154128921,FALSE,-2.89126787508902,"Arthroderma uncinatum"
"2561932",-1.15035041126306,0.00129064847586353,0.221512154128921,FALSE,-2.88919202712238,NA
"2745493",-0.930192373139741,0.00130409626307565,0.222232801483558,FALSE,-2.88469034957071,"Pseudomonas urmiensis"
"1890302",3.8090412817515,0.00133369211690274,0.225675733696754,FALSE,2.87494441581882,"Bacillus wiedmannii"
"2645799",-1.57224206499568,0.00137367740615566,0.226623871213079,FALSE,-2.86211524484255,NA
"2817139",-1.90403650496883,0.00137968938186395,0.226623871213079,FALSE,-2.86021867803843,"Weizmannia"
"204476",-1.38356915812956,0.0013842245277019,0.226623871213079,FALSE,-2.85879345956628,NA
"1408287",-1.35227651743047,0.00138572099461045,0.226623871213079,FALSE,-2.85832420312876,"Fusobacterium nucleatum W1481"
"13276",-1.15970502702703,0.00139030896139832,0.226623871213079,FALSE,-2.85688867793281,"Suttonella indologenes"
"53433",-1.62926255288797,0.00140844680296183,0.226623871213079,FALSE,-2.85125955167177,"Halanaerobiales"
"1517702",-1.07384405280875,0.0014089865889741,0.226623871213079,FALSE,-2.85109314057571,"Gordonia jinhuaensis"
"2725283",-1.15862440481622,0.00141474865498426,0.226623871213079,FALSE,-2.84932071028056,NA
"2766577",-1.04470040144934,0.00143062339304456,0.227649131709104,FALSE,-2.84447467780473,"Komagataeibacter melaceti"
"1573",-1.49753928813658,0.00145888740961473,0.230619386040939,FALSE,-2.83597822371301,"Clavibacter"
"2710591",-1.38095331202204,0.00148838783391379,0.231886542302124,FALSE,-2.82728388856027,NA
"2053",-1.57357457646937,0.00149299698068437,0.231886542302124,FALSE,-2.82594107055591,"Gordonia"
"926550",-1.42777582230937,0.00149585542104333,0.231886542302124,FALSE,-2.82511038032008,"Caldilinea aerophila DSM 14535 = NBRC 104270"
"1851551",-2.23819744574467,0.00154792925760159,0.234869889040137,FALSE,-2.81024889102735,"Mrakiaceae"
"1123229",-1.0728440391284,0.00155321225546067,0.234869889040137,FALSE,-2.80876919135678,"Salinarimonas rosea DSM 21201"
"1081940",-1.23709717683785,0.00155751812783102,0.234869889040137,FALSE,-2.80756688992005,"Pseudomonas putida B6-2"
"2109933",-1.06056893191268,0.00156170245307522,0.234869889040137,FALSE,-2.80640170752467,"Alsobacter soli"
"2692178",-1.07132823636405,0.00156397462320717,0.234869889040137,FALSE,-2.80577029800923,NA
"2614947",-1.33179930173682,0.00158012180115802,0.235820910796427,FALSE,-2.80130943486077,NA
"1577902",-1.07566403014335,0.00161282406082661,0.238353438993801,FALSE,-2.79241300618801,NA
"42658",-1.91412334094442,0.00161734142046127,0.238353438993801,FALSE,-2.79119829093428,"Udeniomyces"
"444599",-1.30721775931964,0.00162973222168829,0.238353438993801,FALSE,-2.78788374786396,NA
"1047167",-1.85596891168909,0.0016531776056446,0.238353438993801,FALSE,-2.78168048641165,"Zymoseptoria"
"1096341",-1.37490958019147,0.00165709463265864,0.238353438993801,FALSE,-2.78065268936707,"Fonticella tunisiensis"
"1739394",-1.12441084803265,0.00167209526006764,0.238353438993801,FALSE,-2.7767389842276,NA
"1632867",-1.10634834030588,0.00169040965378978,0.238353438993801,FALSE,-2.77200803572878,NA
"1432564",-1.28070249697722,0.00169281433679734,0.238353438993801,FALSE,-2.77139067149887,"Brachybacterium aquaticum"
"360239",-1.45232286955616,0.0017027197085796,0.238353438993801,FALSE,-2.76885683708485,NA
"1123354",-1.1090742480264,0.00170430863396861,0.238353438993801,FALSE,-2.76845175587668,"Tepidiphilus margaritifer DSM 15129"
"183795",-1.23477950119636,0.00170620906887522,0.238353438993801,FALSE,-2.76796775400336,NA
"2478750",-1.13419164355392,0.00171861582148136,0.238698849471411,FALSE,-2.76482119443437,"Botrytis deweyae"
"1150837",-1.6370741162304,0.00174458833657248,0.239554863082938,FALSE,-2.75830703532181,"Didymella exigua CBS 183.55"
"2370",-1.22850089880729,0.0017483832285458,0.239554863082938,FALSE,-2.7573633681541,"Xylella"
"27319",-1.45481431002065,0.00177972548540842,0.239554863082938,FALSE,-2.74964698048124,"Metschnikowiaceae"
"418107",-1.4443306955238,0.00177998804222109,0.239554863082938,FALSE,-2.74958291522753,NA
"2599297",-1.74008753793795,0.00180713475819604,0.239554863082938,FALSE,-2.74300946085424,NA
"1487592",-1.2011971119881,0.0018077535458412,0.239554863082938,FALSE,-2.74286077794081,"Boletoideae"
"2042962",-1.15542183462303,0.00181097711312552,0.239554863082938,FALSE,-2.74208703820394,NA
"595605",-1.17506263957136,0.00182384307735947,0.239554863082938,FALSE,-2.73901253090267,NA
"1855912",-1.87418907628907,0.0018374112150594,0.239554863082938,FALSE,-2.73579363713702,"Luteitalea pratensis"
"3009",-1.09890026452464,0.00186017549596204,0.239554863082938,FALSE,-2.73044608087214,"Fucales"
"57171",-1.08730722979428,0.00186176630248552,0.239554863082938,FALSE,-2.7300748345849,"Corynebacterium mucifaciens"
"2599616",-1.13902374591351,0.00187074013960207,0.239554863082938,FALSE,-2.72798653520165,NA
"64571",-1.38331539159414,0.00187264852557207,0.239554863082938,FALSE,-2.72754372701792,"Lobosporangium transversale"
"2733487",-1.06026761952358,0.00189449372238281,0.239554863082938,FALSE,-2.72250682947002,"Halomonas sp. MCCC 1A13316"
"2764186",-1.02108863259426,0.00189711206455228,0.239554863082938,FALSE,-2.72190701408805,"Sphingomonas sabuli"
"654128",-1.01690464491501,0.00190622538710887,0.239554863082938,FALSE,-2.71982575081697,NA
"445336",-1.31250789363079,0.00190841177885537,0.239554863082938,FALSE,-2.71932791160792,NA
"2767425",-0.952684466950128,0.00190899665329425,0.239554863082938,FALSE,-2.71919483297727,"Oryzicola mucosus"
"890",-1.42742327096004,0.00193029800702159,0.239554863082938,FALSE,-2.71437563772066,"Desulfuromonas"
"1538653",-1.09676062816694,0.001933904181181,0.239554863082938,FALSE,-2.71356504763422,NA
"63",-1.29605109630813,0.00194631452404924,0.239554863082938,FALSE,-2.7107869764924,"Vitreoscilla filiformis"
"2745196",-1.07399796176886,0.0019526392776474,0.239554863082938,FALSE,-2.70937797903507,"Amycolatopsis sp. CA-230715"
"583",-1.70522142281303,0.00195408494940302,0.239554863082938,FALSE,-2.70905656024107,"Proteus"
"2486853",-1.54770223527871,0.00198250253054774,0.240681891326544,FALSE,-2.70278624965867,"Actinoplanes sp. LAM7112"
"39844",-1.05921817795504,0.00198331173974761,0.240681891326544,FALSE,-2.70260901740767,"Mesorhizobium tianshanense"
"1123517",-1.30867245287795,0.00201250938701569,0.242531049983948,FALSE,-2.69626208526091,"Thiomicrospira pelophila DSM 1534"
"1903414",-1.32804275340619,0.00202982225309287,0.242531049983948,FALSE,-2.69254199059946,"Morganellaceae"
"265975",-1.55265176057429,0.00204476052819851,0.242531049983948,FALSE,-2.68935754700714,NA
"106589",-1.41010420643469,0.00204593055050561,0.242531049983948,FALSE,-2.6891091125809,"Cupriavidus"
"336722",-1.87256818776841,0.0020577318470305,0.242531049983948,FALSE,-2.68661122089657,NA
"1082702",-1.07229466187705,0.00205911162796427,0.242531049983948,FALSE,-2.68632010889688,"Lonsdalea"
"2017595",-1.14485499544877,0.00210347838610701,0.24538765191026,FALSE,-2.67706194613459,NA
"5186",-1.32616814874481,0.00211372580190617,0.24538765191026,FALSE,-2.67495135120202,"Pezizaceae"
"283734",-1.21212799627538,0.00211400216187047,0.24538765191026,FALSE,-2.67489457289996,NA
"1042876",-1.00153208816503,0.00214305933169689,0.246165001316781,FALSE,-2.66896580512622,"Pseudomonas putida S16"
"71237",-1.3362613592621,0.00214696616392009,0.246165001316781,FALSE,-2.66817479996924,"Mammaliicoccus vitulinus"
"584",-1.70418169008921,0.00216016908319395,0.246165001316781,FALSE,-2.66551225393047,"Proteus mirabilis"
"1421",-0.991228143459858,0.00216734525473054,0.246165001316781,FALSE,-2.66407190073329,"Lysinibacillus sphaericus"
"674703",-1.66871253955178,0.00217246347936818,0.246165001316781,FALSE,-2.66304751561218,NA
"2305226",-1.02939452748325,0.00218216852340912,0.246165001316781,FALSE,-2.66111171297752,"Acidipila sp. EB88"
"1597",-1.27383694370133,0.00221441683815334,0.248049230972367,FALSE,-2.65474062488894,"Lacticaseibacillus paracasei"
"1540022",-1.32341793602935,0.00221951825616193,0.248049230972367,FALSE,-2.65374127842966,NA
"2820290",-1.07120260067093,0.0022570793612443,0.248577736045631,FALSE,-2.6464531704107,"Actinoplanes flavus"
"2683660",-1.41213440962819,0.00226181140202737,0.248577736045631,FALSE,-2.64554361093734,NA
"1494462",-1.94081119292436,0.00227857971891164,0.248577736045631,FALSE,-2.64233577248957,"Lactococcus hircilactis"
"1211843",-0.944583429034938,0.00229099538082205,0.248577736045631,FALSE,-2.6399757864481,"Candidatus Soleaferrea massiliensis AP7"
"1890500",-1.16705190049044,0.00229303395778792,0.248577736045631,FALSE,-2.63958951370848,"Hyellaceae"
"915437",-1.06230965414043,0.00229696387440096,0.248577736045631,FALSE,-2.63884583513658,"Saccharibacillus sacchari DSM 19268"
"1970189",-1.502881486067,0.00230225247203314,0.248577736045631,FALSE,-2.63784705203616,NA
"1386",2.01931824671077,0.00231539465177069,0.248577736045631,FALSE,2.63537497420172,"Bacillus"
"1851148",-1.00850392994735,0.0023173552885892,0.248577736045631,FALSE,-2.63500737663522,"Limihaloglobus sulfuriphilus"
"121616",-0.943378348737281,0.00238298775530643,0.253469058265769,FALSE,-2.62287818921733,"Micromonospora matsumotoense"
"1778672",-1.53076340026179,0.00239378284822818,0.253469058265769,FALSE,-2.62091524912329,NA
"2136176",-1.19153774877176,0.00239460114143207,0.253469058265769,FALSE,-2.62076681481758,"Deinococcus arcticus"
"151894",-1.0877741416083,0.00241199927824705,0.25419087130579,FALSE,-2.61762282648768,"Pedobacter africanus"
"2508720",-1.48492083870215,0.00242337085984286,0.254274039389975,FALSE,-2.61558011864887,"Oleiharenicola lentus"
"2750659",-1.08283007120366,0.00246880531596565,0.257915017965316,FALSE,-2.60751315613346,"Pontiella desulfatans"
"1855726",-1.11744947630859,0.00250226637076181,0.258359711944285,FALSE,-2.60166646075194,"Burkholderia sp. KK1"
"1400060",-1.06576041638296,0.0025051811952815,0.258359711944285,FALSE,-2.60116085691649,"Roseibaca"
"38313",-1.06209710151247,0.00250988445197383,0.258359711944285,FALSE,-2.60034627175612,"Shewanella algae"
"2695856",-0.956898030754964,0.00252273658301922,0.258359711944285,FALSE,-2.59812809490996,NA
"1408658",-1.08185066104791,0.00253002777193304,0.258359711944285,FALSE,-2.5968747115787,"Pneumocystis carinii B80"
"1443441",-1.07820643017127,0.00253954921589975,0.258359711944285,FALSE,-2.59524336622323,"Acuticoccus yangtzensis"
"2093824",-1.44691481926404,0.00254832910482752,0.258359711944285,FALSE,-2.59374448560635,"Candidatus Nanosynbacter lyticus"
"2082417",-0.989535479507035,0.0025789284114741,0.258648091820536,FALSE,-2.58856071328404,"Sistotremastrum fibrillosum"
"58343",-0.955435817002207,0.00258164944730244,0.258648091820536,FALSE,-2.588102729319,"Streptomyces canus"
"1305764",-1.06518414221985,0.00259730952440707,0.258648091820536,FALSE,-2.58547629190635,"Pseudozyma hubeiensis SY62"
"1783272",0.413183138672351,0.00260622910591396,0.258648091820536,FALSE,2.58398740939829,NA
"48736",-1.69236366969646,0.00260876463667505,0.258648091820536,FALSE,-2.58356510127699,"Ralstonia"
"2769288",-1.01727859658195,0.00261576020943858,0.258648091820536,FALSE,-2.58240207093294,"Pseudomonas sp. PDM14"
"162",-1.03108972396944,0.00263542398861025,0.258669385314839,FALSE,-2.57914950527076,"Treponema phagedenis"
"228230",-1.1730374441693,0.00263750621783484,0.258669385314839,FALSE,-2.57880650785798,NA
"1469144",-1.01392394812187,0.00267677671583157,0.259778905144349,FALSE,-2.5723878541125,"Carbonactinospora thermoautotrophica"
"41959",-1.20967481292314,0.00270119783361401,0.259778905144349,FALSE,-2.56844360725996,"Aspergillus penicillioides"
"851",-1.45583432617855,0.00270267394277509,0.259778905144349,FALSE,-2.56820634549439,"Fusobacterium nucleatum"
"1943",-0.998043286721159,0.00271214427251224,0.259778905144349,FALSE,-2.5666872118959,"Streptomyces griseoruber"
"2778070",-0.899057322003723,0.0027295432796517,0.259778905144349,FALSE,-2.56391001512798,"Amycolatopsis sp. FDAARGOS 1241"
"2789776",-1.31446349945908,0.00273521312876636,0.259778905144349,FALSE,-2.5630088276337,"Actinomarinicola tropica"
"86665",-1.12412630404747,0.00274749029524807,0.259778905144349,FALSE,-2.56106383292728,"Halalkalibacterium halodurans"
"109264",-1.21053781194747,0.00275270444117976,0.259778905144349,FALSE,-2.56024041645101,"Aspergillus bombycis"
